,AAPL__hl,AAPL__co,AAPL__ocp,AAPL__log_returns,AAPL__lret_squared,AAPL__earning_horizon1,AAPL__earning_horizon2,AAPL__earning_horizon3,AAPL__earning_horizon4,MSFT__hl,MSFT__co,MSFT__ocp,MSFT__log_returns,MSFT__lret_squared,MSFT__earning_horizon1,MSFT__earning_horizon2,MSFT__earning_horizon3,MSFT__earning_horizon4,AAPL,MSFT
2016-09-28,0.0128798988165573,0.0076588777977198,0.0002670082974106,0.0079258860951303,6.281967039298049e-05,0,0,0,0,0.0055334742610281,-8.629989217903667e-05,-0.0015917597476008,-0.0016780596397798,2.815884154658079e-06,0,0,0,0,0.1233294771515813,0.0670507545180253
2016-09-29,0.0175529803885328,-0.0100993062509061,-0.0047476367525158,-0.0148469430034219,0.0002204317165468,0,0,0,0,0.0152603780800331,-0.0045921321437604,-0.0016411145985161,-0.0062332467422767,3.885336495010391e-05,0,0,0,0,0.1859372781204503,0.1672383553107919
2016-09-30,0.0126298720841949,0.0039876004167294,0.0030227619033082,0.0070103623200377,4.914517985820451e-05,0,0,0,0,0.0059120325214699,0.0004343860022255,-0.0006080875833467,-0.0001737015811209,3.017223928391979e-08,0,0,0,0,0.1444069645905911,0.0669237027998735
2016-10-03,0.0063892310705008,-0.0016871646323312,-0.0034551190409946,-0.0051422836733259,2.644308137695432e-05,0,0,0,0,0.0080269168135067,0.0001742008540245,-0.0028704408001064,-0.0026962399460823,7.269709846850252e-06,0,0,0,0,0.0887403278761165,0.1009541380099669
2016-10-04,0.0140128587202231,0.0002654280042129,0.0043453267504032,0.0046107547546161,2.125905940721536e-05,0,0,0,0,0.0101894029184512,-0.0059461525318893,-0.0010456606041656,-0.0069918131360551,4.8885450929513e-05,0,0,0,0,0.1717345569017203,0.0995766598515187
2016-10-05,0.0083055997906946,-0.0032666784004608,0.0036204728495782,0.0003537944491176,1.251705122264617e-07,0,0,0,0,0.0121508177825129,0.0091158334080089,0.0055973558768011,0.0147131892848104,0.0002164779389306,0,0,0,0,0.1046720052315855,0.1356793441003743
2016-10-06,0.0103859915275611,0.0073313544776444,0.0032684412900484,0.0105997957676926,0.0001123556703167,0,0,0,0,0.0093766965880178,0.0029475530659901,-0.0045909388097195,-0.0016433857437294,2.700716702693244e-06,0,0,0,0,0.1051250569134289,0.1246748178313968
2016-10-07,0.0077186594950208,-0.0014006830618825,0.0002187274446044,-0.001181955617278,1.3970190812151936e-06,0,0,0,0,0.0084941120295995,0.0008640802404037,0.0013840832659383,0.002248163506342,5.0542391512481765e-06,0,0,0,0,0.0856029329146605,0.0974728849418613
2016-10-10,0.0186068588073935,0.0185210918362024,0.0026290421331933,0.021150133969396,0.0004473281669233,0,0,0,0,0.0087742498402214,0.0029307839269797,0.0005180899865482,0.0034488739135278,1.189473127141314e-05,0,0,0,0,0.1094173755035561,0.0945087650623004
2016-10-11,0.0201040358628892,-0.0007734541331139,8.705341976345503e-05,-0.0006864007133509,4.711459392886378e-07,0,0,0,0,0.0189653357302675,-0.0157503856528081,-0.0032796016628908,-0.0190299873156987,0.0003621404172356,0,0,0,0,0.2255424099925756,0.1545364620720672
2016-10-12,0.0103954583047444,0.0046798638910974,0.0063313010945387,0.0110111649856365,0.0001212457543409,0,0,0,0,0.0140748277036375,-8.75388454183085e-05,0.0021907733425868,0.0021032344971683,4.4235953500788585e-06,0,0,0,0,0.1469210091268104,0.1617696590912922
2016-10-13,0.0122679872599565,0.0025235796878279,-0.0089533746684794,-0.0064297949806517,4.1342263493214706e-05,0,0,0,0,0.0154967889958879,0.0092263736084694,-0.0083513298004464,0.0008750438080227,7.657016659589099e-07,0,0,0,0,0.196327667576949,0.1988666336647105
2016-10-14,0.0076552476010617,0.0033181477272842,0.001752489721675,0.0050706374489597,2.5711364138793017e-05,0,0,0,0,0.0102761506915458,0.0068045276943338,-0.0007875049626046,0.0060170227317293,3.620456255414745e-05,0,0,0,0,0.0841790395745845,0.094628252565249
2016-10-17,0.0086053603921277,-0.0030683404561761,-0.0008504125012897,-0.0039187529574662,1.5356624741650424e-05,0,0,0,0,0.0097937124188587,-0.0026166608911718,-0.0019145424001418,-0.0045312032913136,2.0531803267211417e-05,0,0,0,1,0.0927164552205746,0.111097683726226
2016-10-18,0.0053296524822312,0.0030425818991084,0.0032534858135899,0.0062960677126984,3.964046864288347e-05,0,0,0,0,0.0086658736893745,0.0071964927257465,0.0024511419671894,0.0096476346929357,9.3076855168337e-05,0,0,1,0,0.0731119295055382,0.0770376399818558
2016-10-19,0.0071587147375207,-0.0031167450803483,-0.0017850046563646,-0.0049017497367129,2.402715048136576e-05,0,0,0,0,0.0074633688446059,0.0019122126643795,-0.0058122046076346,-0.0038999919432547,1.5209937157451911e-05,0,1,0,0,0.0794635083864965,0.1231887915132129
2016-10-20,0.0088153643348047,0.0006848498407419,-0.0036155937472993,-0.0029307439065573,8.589259845822993e-06,0,0,0,1,0.0143585203157693,-0.0090830318787545,-0.0012164394583672,-0.0102994713371216,0.0001060791098241,1,0,0,0,0.1141935157015673,0.1353467521561049
2016-10-21,0.004973428190052,-0.0016693422817241,-0.0007695267790287,-0.0024388690607528,5.948082295497525e-06,0,0,1,0,0.0497915603131322,0.0417882563897052,0.0073444321879394,0.0491326885776444,0.0024140210868677,0,0,0,0,0.0547225797940421,0.3949438018450649
2016-10-24,0.0070220997763203,0.0055845465822177,0.0015092832835896,0.0070938298658074,5.032242216502134e-05,0,1,0,0,0.016061277457597,0.0148285863371298,0.0008349336712802,0.0156635200084105,0.0002453458590538,0,0,0,0,0.0612465061208528,0.1061793765606702
2016-10-25,0.0058650446767592,0.0019508674561584,0.0015658208881063,0.0035166883442649,1.2367096910689275e-05,1,0,0,0,0.0090070121753202,0.0019694738025319,0.0010684200728694,0.0030378938754012,9.22879919820018e-06,0,0,0,0,0.0676875652273015,0.1006577578821611
2016-10-26,0.0328372725628574,-0.0207221096579083,-0.0054411922077755,-0.0261633018656839,0.0006845183645149,0,0,0,0,0.0106846191212773,-0.0020558848901151,-0.0028750915704856,-0.0049309764606007,2.4314528854998207e-05,0,0,0,0,0.3186282077646848,0.1267119470783761
2016-10-27,0.0078983181941462,-0.0025087798705666,0.0037020061058748,0.001193226235308,1.423788848627404e-06,0,0,0,0,0.0059357140474929,-0.0017333172595175,-0.0009891197641242,-0.002722437023642,7.41166334769701e-06,0,0,0,0,0.103446796280167,0.0662827337123122
2016-10-28,0.015129940109312,-0.0075214627807566,-0.0024453826241225,-0.0099668454048793,9.93380073247647e-05,0,0,0,0,0.0146473990236179,-0.0091353813622047,-0.0009107822529529,-0.0100461636151578,0.0001009254033825,0,0,0,0,0.1576170285268469,0.1382672396982834
2016-10-31,0.0082652365362505,0.0019344066526162,-0.0025491157828394,-0.0006147091302231,3.778673147796415e-07,0,0,0,0,0.0061426274325334,-0.0020785706922428,0.0046620131058113,0.0025834424135684,6.674174704224371e-06,0,0,0,0,0.0994022751821792,0.0990489587559551
2016-11-01,0.0285327752143445,-0.0233543014798645,-0.0029911168601397,-0.0263454183400044,0.0006940810675098,0,0,0,0,0.012903404835908,-0.0088651580011558,-0.0004162330965402,-0.0092813910976956,8.61442207083842e-05,0,0,0,0,0.2274614952522626,0.1156367276276657
2016-11-02,0.0101087768719206,0.0068479623097471,0.0040502282990231,0.0108981906087706,0.000118770558545,0,0,0,0,0.0109015754698438,-0.0041802585745882,0.0068648239452574,0.0026845653706688,7.206891229394416e-06,0,0,0,0,0.1115548998472699,0.1585843925568165
2016-11-03,0.0143679334286006,-0.0087771454305127,-0.0046954498024349,-0.0134725952329479,0.0001815108223108,0,0,0,0,0.0087589047329871,-0.0062274037824305,-0.0013413818242015,-0.0075687856066317,5.7286515559156205e-05,0,0,0,0,0.1551375219471809,0.0796542887051448
2016-11-04,0.015461013125845,-0.0015452958435694,-0.0014583927570674,-0.0030036886006366,9.022145209594258e-06,0,0,0,0,0.0118795784756774,0.000507399588053,-0.0020280554525959,-0.0015206558645428,2.312394258368604e-06,0,0,0,0,0.1744217108126119,0.1370878861563408
2016-11-07,0.0092762285260568,0.0012099852020853,0.0036396764474495,0.0048496616495348,2.351921811496879e-05,0,0,0,0,0.0205417421282459,0.0187765516472764,0.0021957613754154,0.0209723130226917,0.0004398379135217,0,0,0,0,0.1184815807174115,0.141640683179984
2016-11-08,0.0178882717328779,0.0063845787579348,0.000786204554327,0.007170783312262,5.142013331141609e-05,0,0,0,0,0.0100902287411034,0.0006618133927863,0.0004403485115031,0.0011021619042894,1.2147608632669844e-06,0,0,0,0,0.191066563805805,0.1132900234239579
2016-11-09,0.0218183834124529,0.002264596284629,-0.0068379084723945,-0.0045733121877655,2.0915184366765167e-05,0,0,0,0,0.0230394164132134,-0.0037470379825214,-0.004974309709728,-0.0087213476922496,7.606190556910807e-05,0,0,0,0,0.2669546889693724,0.2678643521251578
2016-11-10,0.0405423044114673,-0.0184307802853424,0.0011818926757859,-0.0172488876095564,0.0002975241237671,0,0,0,0,0.0440197784611316,-0.0187202525200637,0.0075628866607472,-0.0111573658593164,0.0001244868129186,0,0,0,0,0.4175974324825823,0.4737660830725967
2016-11-11,0.0209888834182947,0.0114286958236221,-0.0150253244067495,-0.0035966285831277,1.2935737164971191e-05,0,0,0,0,0.0188862058743534,0.0082650465876965,-0.0170158946447636,-0.0087508480570668,7.657734171787029e-05,0,0,0,0,0.3157276056832007,0.3335524245728424
2016-11-14,0.0310161796850906,-0.0237670291922146,-0.0048157159191341,-0.0285827451113487,0.0008169733181003,0,0,0,0,0.0293854653294337,-0.0176889893187589,0.0046933615099189,-0.0129956278088401,0.0001688863421458,0,0,0,0,0.268455753396506,0.2896429097874438
2016-11-15,0.0135727840307363,0.005526687291081,0.0120010889934276,0.0175277762845089,0.0003072229414797,0,0,0,0,0.019530212335887,0.0104069863603652,0.012149674929465,0.0225566612898302,0.0005088029685441,0,0,0,0,0.2377666862298491,0.2733419916437939
2016-11-16,0.0317622418438792,0.0285430174423077,-0.0030874328683781,0.0254555845739297,0.0006479867860004,0,0,0,0,0.0116677654186082,0.0068502107273974,0.0,0.0068502107273977,4.692538700975557e-05,0,0,0,0,0.2240706573540774,0.1121838819047691
2016-11-17,0.0123301755464252,-0.0027534003092178,0.0005462491031679,-0.0022071512060501,4.871516446368832e-06,0,0,0,0,0.023247457396009,0.0174097022905356,0.0032832683091247,0.0206929705996605,0.0004281990322384,0,0,0,0,0.1359903618210585,0.2032414692988193
2016-11-18,0.0077222495198638,-0.000182165953687,0.0021160806718586,0.0019339147181716,3.7400261371607944e-06,0,0,0,0,0.0131770572828801,-0.0040417426241619,0.0028786866961154,-0.0011630559280471,1.3526990917655187e-06,0,0,0,0,0.0929459515680005,0.1495862836348665
2016-11-21,0.0171252495254627,0.0135829348509025,0.0024564448507274,0.0160393797016302,0.000257261701213,0,0,0,0,0.0080771888898674,0.0033848794990924,0.0004131719267142,0.0037980514258073,1.4425194633077308e-05,0,0,0,0,0.1432241317390901,0.0845461276396815
2016-11-22,0.0082263043783278,-0.0015234965464134,0.0030910002822863,0.0015675037358731,2.4570679619761575e-06,0,0,0,0,0.0074550789716662,0.0026242429362304,0.0027101892012351,0.0053344321374648,2.8456166229218053e-05,0,0,0,0,0.1034814826801346,0.0904623456444388
2016-11-23,0.0101557267100485,-0.0012565123157183,-0.002869054073919,-0.0041255663896375,1.702029803530717e-05,0,0,0,0,0.0140092938067854,-0.0102142568439513,-0.0006554153929524,-0.0108696722369034,0.0001181497745377,0,0,0,0,0.1221315899662656,0.1211644441717694
2016-11-25,0.0058449847915754,0.0040439937599717,-0.001079039759403,0.0029649540005687,8.790952225488525e-06,0,0,0,0,0.0039809579935434,0.0004137531607704,0.0003311258308401,0.0007448789916106,5.548447121429537e-07,0,0,0,0,0.054827610151072,0.0448086694368421
2016-11-28,0.0087594410627128,0.0037264413626282,-0.0017973066769939,0.0019291346856342,3.721560635317236e-06,0,0,0,0,0.0128731044437158,0.0058990397194211,-0.0015731735805047,0.0043258661389167,1.871311785182628e-05,0,0,0,0,0.0955508117402201,0.1345974371159349
2016-11-29,0.0167909273991374,0.0012564927336732,-0.0016670731919652,-0.0004105804582921,1.6857631273136748e-07,0,0,0,0,0.0145173761421924,0.0109792172112369,-0.000115333602573,0.010863883608664,0.0001180239670626,0,0,0,0,0.1899223381169143,0.121753692250563
2016-11-30,0.0133059216721535,-0.0093492230793473,-8.947344881357587e-05,-0.0094386965281607,8.908899215071401e-05,0,0,0,0,0.0156506018185597,-0.0111589522319351,-0.0045736767085689,-0.0157326289405039,0.0002475156133795,0,0,0,0,0.1174784098184122,0.15495906998539
2016-12-01,0.0146214271705572,-0.0076260015516028,-0.0013556873150485,-0.0089816888666516,8.067073489733378e-05,0,0,0,0,0.0213970912972026,-0.0163209382653418,-0.0029388098379142,-0.0192597481032565,0.0003709378970008,0,0,0,0,0.1474413302873465,0.1842099421288945
2016-12-02,0.0104164945364474,0.0046579400209897,-0.0039291434140757,0.0007287966069142,5.311444942497568e-07,0,0,0,0,0.0106509377476928,0.002280117527138,-0.0018582655909092,0.0004218519362289,1.779590561000726e-07,0,0,0,0,0.1242971413260356,0.1210696053651038
2016-12-05,0.0153018922097014,-0.0066202896745318,0.0012786649024096,-0.0053416247721225,2.8532955206152982e-05,0,0,0,0,0.0190005716142867,0.0108778580773101,0.0026115174270998,0.01348937550441,0.0001819632514989,0,0,0,0,0.1601503692151639,0.1889143296589641
2016-12-06,0.0102969641066297,0.0005014702300157,0.0038835000263978,0.0043849702564138,1.9227964149633904e-05,0,0,0,0,0.0109763283947254,-0.006308121847474,0.0058086629175875,-0.0004994589298865,2.494592226434325e-07,0,0,0,0,0.1309027791098717,0.1407460019029582
2016-12-07,0.0160815492402853,0.0147282725551463,-0.0044779020177871,0.0102503705373591,0.0001050700961531,0,0,0,0,0.0205203295002475,0.0166058527892061,-0.0014998752915959,0.0151059774976101,0.0002281905561583,0,0,0,0,0.1285383999075679,0.1636454948577773
2016-12-08,0.0161438483713559,0.0121104866530342,-0.000318541318089,0.011791945334945,0.0001390499747823,0,0,0,0,0.0100469967581229,0.0001441335203016,0.0014113125334068,0.0015554460537083,2.4194124259969944e-06,0,0,0,0,0.1363341665006023,0.1149722670190854
2016-12-09,0.0198392898514075,0.013914298960595,0.0022275661726927,0.0161418651332878,0.0002605598099812,0,0,0,0,0.0130837671549337,0.0099179741529021,0.0023082174409686,0.0122261915938706,0.00014947976089,0,0,0,0,0.1788763278854556,0.1154831294821378
2016-12-12,0.0142067884633222,-0.0023437337988871,-0.0068229603304227,-0.0091666941293095,8.402828126031898e-05,0,0,0,0,0.0085505078498565,-0.0006462035766066,0.0017780656102893,0.0011318620336826,1.2811116632922272e-06,0,0,0,0,0.191383147108627,0.0998401817050252
2016-12-13,0.0229565255361889,0.0199757325337157,0.0027862153947652,0.022761947928481,0.0005181062734988,0,0,0,0,0.018465981573044,0.0115565030621601,0.0062859549938339,0.0178424580559948,0.0003183533094799,0,0,0,0,0.1717978465407012,0.1998037405510966
2016-12-14,0.0100385902635622,0.0026055251842889,-0.0047292118381029,-0.0021236866538143,4.510045003589188e-06,0,0,0,0,0.0118964048736171,-0.004925726968911,0.0015227946218591,-0.0034029323470523,1.157994855861526e-05,0,0,0,0,0.1329385841479337,0.1267065693235327
2016-12-15,0.0122521537589474,0.0047575886633025,0.0003468909929847,0.0051044796562873,2.6055712561451457e-05,0,0,0,0,0.0129649965160944,-0.0025518355155476,0.0,-0.0025518355155469,6.511864498406721e-06,0,0,0,0,0.1293887613572167,0.143337286985469
2016-12-16,0.0076235967377095,-0.0060251516409172,0.0055935776840224,-0.0004315739568947,1.8625608026979026e-07,0,0,0,0,0.0140638416349131,-0.0090000360206478,0.005414888210888,-0.0035851478097601,1.2853284817828062e-05,0,0,0,0,0.1080449983090555,0.15628671994123
2016-12-19,0.0137282293306893,0.0083387545301986,8.632969315159995e-05,0.0084250842233499,7.098204417054068e-05,0,0,0,0,0.0210834471959016,0.0178957978876612,0.0029461701522359,0.020841968039897,0.000434387631776,0,0,0,0,0.1303051331776764,0.1643769230519298
2016-12-20,0.0064072663774694,0.0017970994524617,-0.0005137866185982,0.0012833128338636,1.6468918295590898e-06,0,0,0,0,0.01174860744063,-0.0033819686959865,-0.0004709945922699,-0.0038529632882564,1.4845326100652042e-05,0,0,0,0,0.070177076308354,0.1278054652166597
2016-12-21,0.004698779191902,0.003074297895296,-0.000342055758423,0.0027322421368731,7.465147094505295e-06,0,0,0,0,0.0091468860404986,-0.0013384247953223,0.0013384247953223,0.0,0.0,0,0,0,0,0.0434894254498147,0.1040139411813693
2016-12-22,0.0098929536243183,-0.0059670657976259,-0.0039299752067125,-0.0098970410043386,9.795142064156032e-05,0,0,0,0,0.0084799503129115,-0.0007870546419521,0.0033835390465121,0.0025964844045605,6.7417312631259265e-06,0,0,0,0,0.1129497978882065,0.1090196470161985
2016-12-23,0.0071079057896569,0.0035312900052408,-0.0019394467882965,0.0015918432169441,2.533964827331153e-06,0,0,0,0,0.0115553323750806,-0.0083828090732107,-0.0022026440623421,-0.0105854531355529,0.0001120518180849,0,0,0,0,0.0781011622498407,0.1058593011794124
2016-12-27,0.0110131268889664,0.0089731771802722,0.0014614026135434,0.0104345797938156,0.0001088804554735,0,0,0,0,0.0119517069778388,0.0025280468512178,0.0039629123750596,0.0064909592262774,4.213255167719576e-05,0,0,0,0,0.0893448067255204,0.1460605773968554
2016-12-28,0.0113370013154289,-0.0061454614714953,-8.508827914057591e-05,-0.006230549750636,3.881975019515136e-05,0,0,0,0,0.0082357133222286,-0.0051450622066824,-0.0006314128070866,-0.0057764750137687,3.336766358469488e-05,0,0,0,0,0.111892172732828,0.0779086077518126
2016-12-29,0.0057358521148204,-0.0004276420186588,-0.0012003948432263,-0.0016280368618852,2.650504023657286e-06,0,0,0,0,0.0069879666608235,-0.0003976617541568,-0.0019859402007051,-0.0023836019548619,5.681558279221854e-06,0,0,0,0,0.0670128072117375,0.0844468776591213
2016-12-30,0.0143553281600775,-0.0099014972271806,0.000942870682289,-0.0089586265448917,8.025698957083941e-05,0,0,0,0,0.014714814293834,-0.0126230005570804,0.0019867293060841,-0.0106362712509966,0.0001131302661247,0,0,0,0,0.1290184114821977,0.1129856590638299
